,Rec,Yds,Avg,YPG,Long,TD,20+,Tar,YAC,SId,TId,PId,Player
1,4,52,13.00,10.4,25,0,--,5,20,S3,T30,P2417,/players/jesus-wilson-wilsoje04
2,3,35,11.67,5.8,14,0,0,11,3,S2,T30,P2417,/players/jesus-wilson-wilsoje04
0,0,0,0.00,0.0,0,0,0,0,0,S2,T32,P2418,/players/ryan-bee-beery01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T8,P2419,/players/caleb-brantley-brantca01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T8,P2419,/players/caleb-brantley-brantca01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T32,P2419,/players/caleb-brantley-brantca01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T15,P2420,/players/aaron-colvin-colviaa01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T15,P2420,/players/aaron-colvin-colviaa01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T13,P2420,/players/aaron-colvin-colviaa01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T13,P2420,/players/aaron-colvin-colviaa01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T31,P2421,/players/jerome-cunningham-cunnije02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T31,P2421,/players/jerome-cunningham-cunnije02
2,0,0,0.00,0.0,0,0,--,1,0,S3,T11,P2421,/players/jerome-cunningham-cunnije02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T11,P2421,/players/jerome-cunningham-cunnije02
0,44,583,13.25,36.4,44,2,--,59,238,S5,T32,P2422,/players/vernon-davis-davisve02
1,43,648,15.07,40.5,69,3,--,69,306,S4,T32,P2422,/players/vernon-davis-davisve02
2,25,367,14.68,26.2,53t,2,--,36,175,S3,T32,P2422,/players/vernon-davis-davisve02
3,10,123,12.30,30.8,48t,1,1,19,80,S2,T32,P2422,/players/vernon-davis-davisve02
0,0,0,0.00,0.0,0,0,--,0,0,S3,T15,P2423,/players/dee-delaney-delande01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T22,P2423,/players/dee-delaney-delande01
0,20,136,6.80,8.5,14,0,--,25,162,S5,T14,P2424,/players/josh-ferguson-fergujo02
1,3,16,5.33,1.6,8,0,--,4,24,S4,T14,P2424,/players/josh-ferguson-fergujo02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T14,P2424,/players/josh-ferguson-fergujo02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T13,P2424,/players/josh-ferguson-fergujo02
0,0,0,0.00,0.0,0,0,--,0,0,S3,T32,P2425,/players/derrius-guice-guicede01
1,7,79,11.29,15.8,45t,1,1,9,86,S2,T32,P2425,/players/derrius-guice-guicede01
0,30,365,12.17,22.8,30,0,8,44,94,S2,T32,P2426,/players/kelvin-harmon-harmoke02
0,0,0,0.00,0.0,0,0,--,0,0,S4,T32,P2427,/players/josh-harveyclemons-harvejo05
1,0,0,0.00,0.0,0,0,--,0,0,S3,T32,P2427,/players/josh-harveyclemons-harvejo05
2,0,0,0.00,0.0,0,0,0,0,0,S2,T32,P2427,/players/josh-harveyclemons-harvejo05
0,0,0,0.00,0.0,0,0,--,0,0,S4,T23,P2428,/players/treyvon-hester-hestetr01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T23,P2428,/players/treyvon-hester-hestetr01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T24,P2428,/players/treyvon-hester-hestetr01
0,1,8,8.00,4.0,8,0,--,2,2,S3,T32,P2429,/players/darvin-kidsy-kidsyda01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T32,P2429,/players/darvin-kidsy-kidsyda01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T32,P2430,/players/kenny-ladler-ladleke01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T21,P2430,/players/kenny-ladler-ladleke01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T30,P2431,/players/cassanova-mckinzy-mckinca01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T29,P2431,/players/cassanova-mckinzy-mckinca01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T32,P2431,/players/cassanova-mckinzy-mckinca01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T32,P2431,/players/cassanova-mckinzy-mckinca01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T32,P2432,/players/montae-nicholson-nichomo01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T32,P2432,/players/montae-nicholson-nichomo01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T32,P2432,/players/montae-nicholson-nichomo01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T2,P2433,/players/chris-odom-odomch01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T12,P2433,/players/chris-odom-odomch01
0,1,1,1.00,0.1,1t,1,--,1,0,S5,T23,P2435,/players/donald-penn-penndo01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T23,P2435,/players/donald-penn-penndo01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T23,P2435,/players/donald-penn-penndo01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T32,P2435,/players/donald-penn-penndo01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T15,P2436,/players/carroll-phillips-phillca01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T14,P2436,/players/carroll-phillips-phillca01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T14,P2436,/players/carroll-phillips-phillca01
0,21,288,13.71,19.2,39,1,--,36,95,S5,T28,P2437,/players/paul-richardson-richapa02
1,44,703,15.98,43.9,61t,6,--,80,125,S4,T28,P2437,/players/paul-richardson-richapa02
2,20,262,13.10,37.4,46t,2,--,35,46,S3,T32,P2437,/players/paul-richardson-richapa02
3,28,245,8.75,24.5,22,2,1,42,50,S2,T32,P2437,/players/paul-richardson-richapa02
0,0,0,0.00,0.0,0,0,--,0,0,S5,T24,P2440,/players/marcus-smith-smithma17
1,0,0,0.00,0.0,0,0,--,0,0,S4,T28,P2440,/players/marcus-smith-smithma17
2,0,0,0.00,0.0,0,0,--,0,0,S3,T32,P2440,/players/marcus-smith-smithma17
3,0,0,0.00,0.0,0,0,0,0,0,S2,T32,P2440,/players/marcus-smith-smithma17
0,0,0,0.00,0.0,0,0,--,0,0,S4,T17,P2441,/players/maurice-smith-smithma19
1,0,0,0.00,0.0,0,0,--,0,0,S3,T17,P2441,/players/maurice-smith-smithma19
2,0,0,0.00,0.0,0,0,0,0,0,S2,T17,P2441,/players/maurice-smith-smithma19
0,0,0,0.00,0.0,0,0,--,0,0,S3,T8,P2442,/players/simeon-thomas-thomasi01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T28,P2442,/players/simeon-thomas-thomasi01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T13,P2443,/players/jester-weah-weahje01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T13,P2443,/players/jester-weah-weahje01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T3,P2445,/players/maurice-canady-canadma01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T3,P2445,/players/maurice-canady-canadma01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T3,P2445,/players/maurice-canady-canadma01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T3,P2445,/players/maurice-canady-canadma01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T16,P2446,/players/parker-ehinger-ehingpa01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T16,P2446,/players/parker-ehinger-ehingpa01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T16,P2446,/players/parker-ehinger-ehingpa01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T1,P2446,/players/parker-ehinger-ehingpa01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T19,P2448,/players/cyrus-jones-jonescy01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T19,P2448,/players/cyrus-jones-jonescy01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P2448,/players/cyrus-jones-jonescy01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T3,P2448,/players/cyrus-jones-jonescy01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T3,P2449,/players/daylon-mack-mackda01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T3,P2450,/players/iman-marshall-marshim01
0,7,35,5.00,2.9,15,0,--,9,24,S5,T16,P2453,/players/deanthony-thomas-thomade06
1,14,143,10.21,8.9,57t,2,--,16,73,S4,T16,P2453,/players/deanthony-thomas-thomade06
2,3,29,9.67,5.8,15,1,--,5,30,S3,T16,P2453,/players/deanthony-thomas-thomade06
3,1,6,6.00,1.0,6,0,0,2,3,S2,T16,P2453,/players/deanthony-thomas-thomade06
0,7,52,7.43,3.2,18,1,--,10,29,S5,T2,P2460,/players/patrick-dimarco-dimarpa01
1,7,28,4.00,1.8,9,0,--,10,10,S4,T4,P2460,/players/patrick-dimarco-dimarpa01
2,3,62,20.67,3.9,38,0,--,4,35,S3,T4,P2460,/players/patrick-dimarco-dimarpa01
3,5,41,8.20,2.6,27,0,1,7,31,S2,T4,P2460,/players/patrick-dimarco-dimarpa01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T32,P2461,/players/spencer-long-longsp01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T32,P2461,/players/spencer-long-longsp01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T22,P2461,/players/spencer-long-longsp01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T4,P2461,/players/spencer-long-longsp01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T5,P2462,/players/star-lotulelei-lotulst01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T5,P2462,/players/star-lotulelei-lotulst01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T4,P2462,/players/star-lotulelei-lotulst01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T4,P2462,/players/star-lotulelei-lotulst01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T10,P2463,/players/kyle-peko-pekoky01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T10,P2463,/players/kyle-peko-pekoky01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T10,P2463,/players/kyle-peko-pekoky01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T4,P2463,/players/kyle-peko-pekoky01
0,8,114,14.25,19.0,29,0,3,13,38,S2,T4,P2464,/players/tommy-sweeney-sweento01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T4,P2465,/players/corey-thompson-thompco03
1,0,0,0.00,0.0,0,0,0,0,0,S2,T4,P2465,/players/corey-thompson-thompco03
0,0,0,0.00,0.0,0,0,--,0,0,S4,T7,P2466,/players/andrew-billings-billian01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T7,P2466,/players/andrew-billings-billian01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T7,P2466,/players/andrew-billings-billian01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T4,P2467,/players/preston-brown-brownpr02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T4,P2467,/players/preston-brown-brownpr02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T7,P2467,/players/preston-brown-brownpr02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T7,P2467,/players/preston-brown-brownpr02
0,2,37,18.50,6.2,32,0,--,3,14,S3,T7,P2469,/players/jordan-franks-frankjo06
1,0,0,0.00,0.0,0,0,0,0,0,S2,T7,P2469,/players/jordan-franks-frankjo06
0,0,0,0.00,0.0,0,0,--,0,0,S4,T17,P2472,/players/torry-mctyer-mctyeto01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T17,P2472,/players/torry-mctyer-mctyeto01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T7,P2472,/players/torry-mctyer-mctyeto01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T7,P2473,/players/isaiah-prince-princis01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T7,P2474,/players/josh-tupou-tupoujo01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T7,P2474,/players/josh-tupou-tupoujo01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T7,P2474,/players/josh-tupou-tupoujo01
0,9,82,9.11,8.2,17,0,0,16,16,S2,T7,P2476,/players/damion-willis-willida31
0,0,0,0.00,0.0,0,0,0,0,0,S2,T7,P2477,/players/renell-wren-wrenre01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T1,P2481,/players/colby-gossett-gosseco01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T1,P2481,/players/colby-gossett-gosseco01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T8,P2482,/players/willie-harvey-harvewi02
0,0,0,0.00,0.0,0,0,--,0,0,S3,T16,P2483,/players/robert-mccray-mccraro01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T8,P2483,/players/robert-mccray-mccraro01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T29,P2484,/players/greg-robinson-robingr05
1,0,0,0.00,0.0,0,0,--,0,0,S4,T11,P2484,/players/greg-robinson-robingr05
2,0,0,0.00,0.0,0,0,--,0,0,S3,T8,P2484,/players/greg-robinson-robingr05
3,0,0,0.00,0.0,0,0,0,0,0,S2,T8,P2484,/players/greg-robinson-robingr05
0,0,0,0.00,0.0,0,0,--,0,0,S3,T8,P2485,/players/chad-thomas-thomach06
1,0,0,0.00,0.0,0,0,0,0,0,S2,T8,P2485,/players/chad-thomas-thomach06
0,0,0,0.00,0.0,0,0,--,0,0,S5,T12,P2486,/players/jermaine-whitehead-whiteje06
1,0,0,0.00,0.0,0,0,--,0,0,S4,T12,P2486,/players/jermaine-whitehead-whiteje06
2,0,0,0.00,0.0,0,0,--,0,0,S3,T12,P2486,/players/jermaine-whitehead-whiteje06
3,0,0,0.00,0.0,0,0,0,0,0,S2,T8,P2486,/players/jermaine-whitehead-whiteje06
0,0,0,0.00,0.0,0,0,0,0,0,S2,T8,P2487,/players/greedy-williams-willigr08
0,9,141,15.67,11.8,31,0,--,17,68,S5,T10,P2489,/players/jeff-heuerman-heuerje01
1,9,142,15.78,10.1,54t,2,--,18,63,S4,T10,P2489,/players/jeff-heuerman-heuerje01
2,31,281,9.06,25.5,36,2,--,48,150,S3,T10,P2489,/players/jeff-heuerman-heuerje01
3,14,114,8.14,8.1,26,1,1,20,42,S2,T10,P2489,/players/jeff-heuerman-heuerje01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T10,P2493,/players/corey-nelson-nelsoco02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T10,P2493,/players/corey-nelson-nelsoco02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T2,P2493,/players/corey-nelson-nelsoco02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T10,P2493,/players/corey-nelson-nelsoco02
0,0,0,0.00,0.0,0,0,0,0,0,S2,T10,P2495,/players/shakial-taylor-taylosh02
0,16,122,7.62,9.4,14,1,--,21,70,S5,T21,P2497,/players/jerell-adams-adamsje02
1,8,92,11.50,5.8,38,0,--,11,28,S4,T21,P2497,/players/jerell-adams-adamsje02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T21,P2497,/players/jerell-adams-adamsje02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T13,P2497,/players/jerell-adams-adamsje02
0,0,0,0.00,0.0,0,0,--,0,0,S4,T23,P2500,/players/gareon-conley-conlega01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T23,P2500,/players/gareon-conley-conlega01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T23,P2500,/players/gareon-conley-conlega01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T13,P2501,/players/joel-heath-heathjo02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T13,P2501,/players/joel-heath-heathjo02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T13,P2501,/players/joel-heath-heathjo02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T13,P2501,/players/joel-heath-heathjo02
0,0,0,0.00,0.0,0,0,--,0,0,S3,T31,P2503,/players/elijah-nkansah-nkansel01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T13,P2503,/players/elijah-nkansah-nkansel01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T23,P2504,/players/eddie-vanderdoes-vandeed01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T13,P2504,/players/eddie-vanderdoes-vandeed01
0,23,371,16.13,24.7,48,4,--,58,103,S5,T5,P2505,/players/devin-funchess-funchde01
1,63,840,13.33,52.5,44,8,--,111,296,S4,T5,P2505,/players/devin-funchess-funchde01
2,44,549,12.48,39.2,27,4,--,79,76,S3,T5,P2505,/players/devin-funchess-funchde01
3,3,32,10.67,32.0,16,0,0,5,6,S2,T14,P2505,/players/devin-funchess-funchde01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T14,P2506,/players/clayton-geathers-geathcl02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T14,P2506,/players/clayton-geathers-geathcl02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T14,P2506,/players/clayton-geathers-geathcl02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T14,P2506,/players/clayton-geathers-geathcl02
0,0,0,0.00,0.0,0,0,--,0,0,S3,T10,P2507,/players/chad-kelly-kellych02
1,0,0,0.00,0.0,0,0,0,0,0,S2,T14,P2507,/players/chad-kelly-kellych02
0,2,22,11.00,3.7,18t,1,--,3,1,S5,T19,P2508,/players/matt-lengel-lengema01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T8,P2508,/players/matt-lengel-lengema01
2,3,17,5.67,1.5,9,1,--,8,7,S3,T7,P2508,/players/matt-lengel-lengema01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T14,P2508,/players/matt-lengel-lengema01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T11,P2509,/players/rolan-milligan-milliro01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T11,P2509,/players/rolan-milligan-milliro01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T14,P2509,/players/rolan-milligan-milliro01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T14,P2510,/players/skai-moore-mooresk01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T14,P2510,/players/skai-moore-mooresk01
0,19,273,14.37,19.5,36,0,--,34,51,S5,T14,P2511,/players/chester-rogers-rogerch05
1,23,284,12.35,25.8,61t,1,--,37,104,S4,T14,P2511,/players/chester-rogers-rogerch05
2,53,485,9.15,30.3,34,2,--,72,258,S3,T14,P2511,/players/chester-rogers-rogerch05
3,16,179,11.19,14.9,27,2,2,28,69,S2,T14,P2511,/players/chester-rogers-rogerch05
0,0,0,0.00,0.0,0,0,0,0,0,S2,T14,P2512,/players/marvell-tell-tellma01
0,3,31,10.33,5.2,15,0,--,7,6,S4,T1,P2514,/players/chad-williams-willich18
1,17,171,10.06,17.1,22t,1,--,46,16,S3,T1,P2514,/players/chad-williams-willich18
2,0,0,0.00,0.0,0,0,0,0,0,S2,T1,P2514,/players/chad-williams-willich18
0,0,0,0.00,0.0,0,0,--,0,0,S5,T16,P2515,/players/dj-alexander-alexadj01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T28,P2515,/players/dj-alexander-alexadj01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T24,P2515,/players/dj-alexander-alexadj01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T15,P2515,/players/dj-alexander-alexadj01
0,14,144,10.29,9.0,31,2,2,24,112,S2,T15,P2516,/players/ryquell-armstead-armstry01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T15,P2518,/players/tyler-gauthier-gauthty01
0,1,5,5.00,1.2,5,0,0,1,2,S2,T15,P2520,/players/charles-jones-jonesch17
0,19,161,8.47,11.5,17,1,--,24,45,S5,T15,P2521,/players/ben-koyack-koyacbe01
1,5,38,7.60,2.4,21,0,--,7,14,S4,T15,P2521,/players/ben-koyack-koyacbe01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T15,P2521,/players/ben-koyack-koyacbe01
3,1,9,9.00,0.8,9,0,0,3,3,S2,T15,P2521,/players/ben-koyack-koyacbe01
0,63,851,13.51,53.2,51,3,--,105,338,S5,T15,P2522,/players/marqise-lee-leema03
1,56,702,12.54,50.1,45,3,--,96,289,S4,T15,P2522,/players/marqise-lee-leema03
2,0,0,0.00,0.0,0,0,--,0,0,S3,T15,P2522,/players/marqise-lee-leema03
3,3,18,6.00,3.0,8,0,0,4,5,S2,T15,P2522,/players/marqise-lee-leema03
0,9,114,12.67,7.1,28,0,--,14,43,S5,T4,P2524,/players/nick-oleary-olearni01
1,22,322,14.64,21.5,32,2,--,32,120,S4,T4,P2524,/players/nick-oleary-olearni01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T4,P2524,/players/nick-oleary-olearni01
3,4,37,9.25,5.3,19,0,0,5,18,S2,T17,P2524,/players/nick-oleary-olearni01
0,3,15,5.00,3.8,6,0,0,6,5,S2,T15,P2525,/players/josh-oliver-olivejo01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T15,P2529,/players/dontavius-russell-russedo03
0,0,0,0.00,0.0,0,0,--,0,0,S5,T12,P2530,/players/jake-ryan-ryanja01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T12,P2530,/players/jake-ryan-ryanja01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T15,P2530,/players/jake-ryan-ryanja01
0,2,15,7.50,2.1,9,0,0,3,7,S2,T15,P2531,/players/michael-walker-walkemi05
0,0,0,0.00,0.0,0,0,--,0,0,S5,T13,P2532,/players/jeff-allen-allenje07
1,0,0,0.00,0.0,0,0,--,0,0,S4,T13,P2532,/players/jeff-allen-allenje07
2,0,0,0.00,0.0,0,0,--,0,0,S3,T16,P2532,/players/jeff-allen-allenje07
3,0,0,0.00,0.0,0,0,0,0,0,S2,T16,P2532,/players/jeff-allen-allenje07
0,0,0,0.00,0.0,0,0,--,0,0,S3,T16,P2536,/players/ryan-hunter-huntery01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T16,P2536,/players/ryan-hunter-huntery01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T9,P2537,/players/joey-ivie-iviejo01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T28,P2537,/players/joey-ivie-iviejo01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T16,P2537,/players/joey-ivie-iviejo01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T17,P2538,/players/jordan-lucas-lucasjo01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T17,P2538,/players/jordan-lucas-lucasjo01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T17,P2538,/players/jordan-lucas-lucasjo01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T16,P2538,/players/jordan-lucas-lucasjo01
0,33,447,13.55,31.9,46t,2,--,42,388,S5,T16,P2541,/players/spencer-ware-waresp01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T16,P2541,/players/spencer-ware-waresp01
2,20,224,11.20,17.2,31,0,--,23,245,S3,T16,P2541,/players/spencer-ware-waresp01
3,5,22,4.40,7.3,18,0,0,7,15,S2,T16,P2541,/players/spencer-ware-waresp01
0,23,249,10.83,16.6,58,3,--,32,200,S5,T17,P2542,/players/damien-williams-willida20
1,20,155,7.75,14.1,24,1,--,28,153,S4,T17,P2542,/players/damien-williams-willida20
2,23,160,6.96,10.0,32,2,--,24,208,S3,T16,P2542,/players/damien-williams-willida20
3,30,213,7.10,19.4,32,2,1,37,230,S2,T16,P2542,/players/damien-williams-willida20
0,15,154,10.27,22.0,32,1,--,31,31,S3,T23,P2543,/players/marcell-ateman-atemama01
1,5,116,23.20,10.5,36,0,3,10,19,S2,T23,P2543,/players/marcell-ateman-atemama01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T23,P2545,/players/lester-cotton-cottole01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T16,P2546,/players/ukeme-eligwe-eligwuk01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T16,P2546,/players/ukeme-eligwe-eligwuk01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T31,P2546,/players/ukeme-eligwe-eligwuk01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T8,P2547,/players/deshone-kizer-kizerde01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T12,P2547,/players/deshone-kizer-kizerde01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T12,P2547,/players/deshone-kizer-kizerde01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T23,P2548,/players/marquel-lee-leema04
1,0,0,0.00,0.0,0,0,--,0,0,S3,T23,P2548,/players/marquel-lee-leema04
2,0,0,0.00,0.0,0,0,0,0,0,S2,T23,P2548,/players/marquel-lee-leema04
0,34,568,16.71,37.9,80t,6,--,74,174,S5,T1,P2549,/players/jj-nelson-nelsojj01
1,29,508,17.52,31.8,46,2,--,61,59,S4,T1,P2549,/players/jj-nelson-nelsojj01
2,7,64,9.14,4.6,17,0,--,19,24,S3,T1,P2549,/players/jj-nelson-nelsojj01
3,4,36,9.00,18.0,29t,1,1,5,15,S2,T23,P2549,/players/jj-nelson-nelsojj01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T23,P2550,/players/nick-nelson-nelsoni01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T23,P2550,/players/nick-nelson-nelsoni01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T9,P2551,/players/justin-phillips-phillju02
0,0,0,0.00,0.0,0,0,--,0,0,S3,T17,P2552,/players/quentin-poling-polinqu01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T23,P2552,/players/quentin-poling-polinqu01
0,1,4,4.00,0.6,4,0,--,1,7,S5,T9,P2553,/players/rod-smith-smithro16
1,19,202,10.63,13.5,81t,1,--,23,176,S4,T9,P2553,/players/rod-smith-smithro16
2,9,60,6.67,3.8,14,0,--,12,57,S3,T9,P2553,/players/rod-smith-smithro16
3,0,0,0.00,0.0,0,0,0,0,0,S2,T21,P2553,/players/rod-smith-smithro16
0,69,"1,059",15.35,66.2,51t,7,--,119,433,S5,T26,P2554,/players/tyrell-williams-willity04
1,43,728,16.93,45.5,75t,4,--,69,320,S4,T26,P2554,/players/tyrell-williams-willity04
2,41,653,15.93,40.8,75t,5,--,65,195,S3,T26,P2554,/players/tyrell-williams-willity04
3,42,651,15.50,46.5,46t,6,12,64,190,S2,T23,P2554,/players/tyrell-williams-willity04
0,47,677,14.40,48.4,54,4,--,75,246,S5,T26,P2555,/players/travis-benjamin-benjatr01
1,34,567,16.68,35.4,62t,4,--,65,210,S4,T26,P2555,/players/travis-benjamin-benjatr01
2,12,186,15.50,15.5,46t,1,--,24,62,S3,T26,P2555,/players/travis-benjamin-benjatr01
3,6,30,5.00,6.0,13,0,0,16,19,S2,T26,P2555,/players/travis-benjamin-benjatr01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T26,P2556,/players/jatavis-brown-brownja14
1,0,0,0.00,0.0,0,0,--,0,0,S4,T26,P2556,/players/jatavis-brown-brownja14
2,0,0,0.00,0.0,0,0,--,0,0,S3,T26,P2556,/players/jatavis-brown-brownja14
3,0,0,0.00,0.0,0,0,0,0,0,S2,T26,P2556,/players/jatavis-brown-brownja14
0,0,0,0.00,0.0,0,0,--,0,0,S5,T21,P2557,/players/geremy-davis-davisge02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T26,P2557,/players/geremy-davis-davisge02
2,0,0,0.00,0.0,0,0,--,1,0,S3,T26,P2557,/players/geremy-davis-davisge02
3,3,38,12.67,5.4,19,0,0,3,2,S2,T26,P2557,/players/geremy-davis-davisge02
0,0,0,0.00,0.0,0,0,--,0,0,S5,T8,P2558,/players/spencer-drango-drangsp01
